Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 529;Barnehagelærer, deltid;Volda;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVO;Hovedopptak;223 529;Barnehagelærer, deltid;Volda;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 529;Barnehagelærer, deltid;Volda;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 529;Barnehagelærer, deltid;Volda;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 529;Barnehagelærer, deltid, Bergen;Bergen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NLA;Hovedopptak;254 529;Barnehagelærer, deltid, Bergen;Bergen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 529;Barnehagelærer, deltid, Bergen;Bergen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NLA;Suppleringsopptak;254 529;Barnehagelærer, deltid, Bergen;Bergen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 135;Barnehagelærer, deltid, Bodø;Bodø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 135;Barnehagelærer, deltid, Bodø;Bodø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 135;Barnehagelærer, deltid, Bodø;Bodø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 135;Barnehagelærer, deltid, Bodø;Bodø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 529;Barnehagelærer, deltid, Levanger;Levanger;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 529;Barnehagelærer, deltid, Levanger;Levanger;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 529;Barnehagelærer, deltid, Levanger;Levanger;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 529;Barnehagelærer, deltid, Levanger;Levanger;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 132;Barnehagelærer, deltid, Nesna;Nesna;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 132;Barnehagelærer, deltid, Nesna;Nesna;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 132;Barnehagelærer, deltid, Nesna;Nesna;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 132;Barnehagelærer, deltid, Nesna;Nesna;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 134;Barnehagelærer, deltid, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 134;Barnehagelærer, deltid, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 134;Barnehagelærer, deltid, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 134;Barnehagelærer, deltid, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 135;Barnehagelærer, deltid, Orkanger;Orkland;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Hovedopptak;253 135;Barnehagelærer, deltid, Orkanger;Orkland;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 135;Barnehagelærer, deltid, Orkanger;Orkland;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Suppleringsopptak;253 135;Barnehagelærer, deltid, Orkanger;Orkland;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 131;Barnehagelærer, deltid, Oslo;Oslo;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NLA;Hovedopptak;254 131;Barnehagelærer, deltid, Oslo;Oslo;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 131;Barnehagelærer, deltid, Oslo;Oslo;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NLA;Suppleringsopptak;254 131;Barnehagelærer, deltid, Oslo;Oslo;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 570;Barnehagelærer, deltid, Støren;Midtre Gauldal;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 570;Barnehagelærer, deltid, Støren;Midtre Gauldal;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 570;Barnehagelærer, deltid, Støren;Midtre Gauldal;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 570;Barnehagelærer, deltid, Støren;Midtre Gauldal;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 133;Barnehagelærer, deltid, Trondheim;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Hovedopptak;253 133;Barnehagelærer, deltid, Trondheim;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 133;Barnehagelærer, deltid, Trondheim;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Suppleringsopptak;253 133;Barnehagelærer, deltid, Trondheim;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 130;Barnehagelærer, deltid, Vesterålen;Vesterålen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 130;Barnehagelærer, deltid, Vesterålen;Vesterålen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 130;Barnehagelærer, deltid, Vesterålen;Vesterålen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 130;Barnehagelærer, deltid, Vesterålen;Vesterålen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;Drammen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;Drammen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;Drammen;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;Drammen;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 570;Barnehagelærer, Finnsnes, samlingsbasert;Senja;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Hovedopptak;186 570;Barnehagelærer, Finnsnes, samlingsbasert;Senja;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 570;Barnehagelærer, Finnsnes, samlingsbasert;Senja;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 570;Barnehagelærer, Finnsnes, samlingsbasert;Senja;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;Grimstad;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;Grimstad;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;Grimstad;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;Grimstad;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;Kristiansand;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;Kristiansand;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;Kristiansand;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;Kristiansand;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;Kristiansund;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;Kristiansund;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;Kristiansund;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;Kristiansund;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;Trondheim;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;Trondheim;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 529;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 529;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 529;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 529;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;Porsgrunn;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;Porsgrunn;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;Porsgrunn;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;Porsgrunn;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;Hamar;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;Hamar;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;Hamar;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;Hamar;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;Sogndal;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;Sogndal;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;Sogndal;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;Sogndal;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;Stord;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;Stord;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;Stord;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;Stord;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;Tromsø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;Tromsø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;Tromsø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;Tromsø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;Tromsø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;Tromsø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;Tromsø;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;Tromsø;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;Horten;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 131;Barnehagelærerutdanning- arbeidsplassbasert, deltid;Hamar;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;INN;Hovedopptak;209 131;Barnehagelærerutdanning- arbeidsplassbasert, deltid;Hamar;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 131;Barnehagelærerutdanning- arbeidsplassbasert, deltid;Hamar;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 131;Barnehagelærerutdanning- arbeidsplassbasert, deltid;Hamar;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 070;Barnevern;Bodø;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;NORD;Hovedopptak;204 070;Barnevern;Bodø;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 070;Barnevern;Bodø;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 070;Barnevern;Bodø;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 070;Barnevern;Fredrikstad;HELSEFAG - BARNEVER;2025;38.3
Ordinær kvote;HIØ;Hovedopptak;224 070;Barnevern;Fredrikstad;HELSEFAG - BARNEVER;2025;44.8
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 070;Barnevern;Fredrikstad;HELSEFAG - BARNEVER;2025;38.3
Ordinær kvote;HIØ;Suppleringsopptak;224 070;Barnevern;Fredrikstad;HELSEFAG - BARNEVER;2025;44.8
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 070;Barnevern;Kristiansand;HELSEFAG - BARNEVER;2025;42.9
Ordinær kvote;UIA;Hovedopptak;201 070;Barnevern;Kristiansand;HELSEFAG - BARNEVER;2025;45.9
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 070;Barnevern;Kristiansand;HELSEFAG - BARNEVER;2025;42.9
Ordinær kvote;UIA;Suppleringsopptak;201 070;Barnevern;Kristiansand;HELSEFAG - BARNEVER;2025;45.9
Førstegangsvitnemålskvote;INN;Hovedopptak;209 070;Barnevern;Lillehammer;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;INN;Hovedopptak;209 070;Barnevern;Lillehammer;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 070;Barnevern;Lillehammer;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 070;Barnevern;Lillehammer;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 070;Barnevern;Oslo;HELSEFAG - BARNEVER;2025;43.2
Ordinær kvote;OSLOMET;Hovedopptak;215 070;Barnevern;Oslo;HELSEFAG - BARNEVER;2025;49.1
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;Oslo;HELSEFAG - BARNEVER;2025;42.3
Ordinær kvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;Oslo;HELSEFAG - BARNEVER;2025;48.4
Førstegangsvitnemålskvote;USN;Hovedopptak;222 070;Barnevern;Porsgrunn;HELSEFAG - BARNEVER;2025;33.9
Ordinær kvote;USN;Hovedopptak;222 070;Barnevern;Porsgrunn;HELSEFAG - BARNEVER;2025;42
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 070;Barnevern;Porsgrunn;HELSEFAG - BARNEVER;2025;33.9
Ordinær kvote;USN;Suppleringsopptak;222 070;Barnevern;Porsgrunn;HELSEFAG - BARNEVER;2025;41.5
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 070;Barnevern;Sogndal;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;HVL;Hovedopptak;203 070;Barnevern;Sogndal;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 070;Barnevern;Sogndal;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 070;Barnevern;Sogndal;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 070;Barnevern;Stavanger;HELSEFAG - BARNEVER;2025;36.5
Ordinær kvote;UIS;Hovedopptak;217 070;Barnevern;Stavanger;HELSEFAG - BARNEVER;2025;35.8
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 070;Barnevern;Stavanger;HELSEFAG - BARNEVER;2025;35.2
Ordinær kvote;UIS;Suppleringsopptak;217 070;Barnevern;Stavanger;HELSEFAG - BARNEVER;2025;35.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 070;Barnevern;Trondheim;HELSEFAG - BARNEVER;2025;46.7
Ordinær kvote;NTNU;Hovedopptak;194 070;Barnevern;Trondheim;HELSEFAG - BARNEVER;2025;48.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 070;Barnevern;Trondheim;HELSEFAG - BARNEVER;2025;45.4
Ordinær kvote;NTNU;Suppleringsopptak;194 070;Barnevern;Trondheim;HELSEFAG - BARNEVER;2025;48.5
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 070;Barnevern, Alta;Alta;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;UIT;Hovedopptak;186 070;Barnevern, Alta;Alta;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;Alta;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;Alta;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;Harstad;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;Harstad;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;Harstad;HELSEFAG - BARNEVER;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;Harstad;HELSEFAG - BARNEVER;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;Åmot;ØKADM;2025;0
Ordinær kvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;Åmot;ØKADM;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;Åmot;ØKADM;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;Åmot;ØKADM;2025;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;Halden;ØKADM;2025;0
Ordinær kvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;Halden;ØKADM;2025;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;Halden;ØKADM;2025;0
Ordinær kvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;Halden;ØKADM;2025;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 164;Bedriftsøkonomi;Haugesund;ØKADM;2025;0
Ordinær kvote;HVL;Hovedopptak;203 164;Bedriftsøkonomi;Haugesund;ØKADM;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 164;Bedriftsøkonomi;Haugesund;ØKADM;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 164;Bedriftsøkonomi;Haugesund;ØKADM;2025;0
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;Molde;ØKADM;2025;0
Ordinær kvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;Molde;ØKADM;2025;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;Molde;ØKADM;2025;0
Ordinær kvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;Molde;ØKADM;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;Alta;ØKADM;2025;0
Ordinær kvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;Alta;ØKADM;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;Alta;ØKADM;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;Alta;ØKADM;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 207;Bedriftsøkonomi, deltid;Åmot;ØKADM;2025;0
Ordinær kvote;INN;Hovedopptak;209 207;Bedriftsøkonomi, deltid;Åmot;ØKADM;2025;53.8
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 207;Bedriftsøkonomi, deltid;Åmot;ØKADM;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 207;Bedriftsøkonomi, deltid;Åmot;ØKADM;2025;52
Førstegangsvitnemålskvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;Åmot;SAMFUNN;2025;0
Ordinær kvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;Åmot;SAMFUNN;2025;48.8
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;Åmot;SAMFUNN;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;Åmot;SAMFUNN;2025;48.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 508;Bevegelsesvitenskap, årsstudium;Trondheim;IDRETT;2025;48.6
Ordinær kvote;NTNU;Hovedopptak;194 508;Bevegelsesvitenskap, årsstudium;Trondheim;IDRETT;2025;54.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 508;Bevegelsesvitenskap, årsstudium;Trondheim;IDRETT;2025;46.3
Ordinær kvote;NTNU;Suppleringsopptak;194 508;Bevegelsesvitenskap, årsstudium;Trondheim;IDRETT;2025;49.2
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;Trondheim;IDRETT;2025;46.2
Ordinær kvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;Trondheim;IDRETT;2025;49
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;Trondheim;IDRETT;2025;43
Ordinær kvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;Trondheim;IDRETT;2025;44.9
Førstegangsvitnemålskvote;FIH;Hovedopptak;258 195;Bibel og misjon;Oslo;HISTORIE;2025;0
Ordinær kvote;FIH;Hovedopptak;258 195;Bibel og misjon;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;Oslo;HISTORIE;2025;0
Ordinær kvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 553;Bibelen;Bergen;HISTORIE;2025;0
Ordinær kvote;NLA;Hovedopptak;254 553;Bibelen;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 553;Bibelen;Bergen;HISTORIE;2025;0
Ordinær kvote;NLA;Suppleringsopptak;254 553;Bibelen;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;Oslo;MEDIEFAG;2025;0
Ordinær kvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;Oslo;MEDIEFAG;2025;53
