Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 912;Spansk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 913;Spansk;;SPRÅK;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 912;Spansk;;SPRÅK;2022;42.9
Ordinær kvote;UIA;Hovedopptak;201 912;Spansk;;SPRÅK;2022;0
Ordinær kvote;USN;Hovedopptak;222 913;Spansk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 912;Spansk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 912;Spansk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 913;Spansk;;SPRÅK;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 912;Spansk;;SPRÅK;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 912;Spansk;;SPRÅK;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 913;Spansk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 912;Spansk språk og latinamerikastudier, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 912;Spansk språk og latinamerikastudier, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 912;Spansk språk og latinamerikastudier, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 912;Spansk språk og latinamerikastudier, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 924;Spansk språk og latinamerikastudier, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 924;Spansk språk og latinamerikastudier, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 924;Spansk språk og latinamerikastudier, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 924;Spansk språk og latinamerikastudier, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 924;Spansk- og latinamerikanske studier;;SPRÅK;2022;0
Ordinær kvote;UIT;Hovedopptak;186 924;Spansk- og latinamerikanske studier;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 924;Spansk- og latinamerikanske studier;;SPRÅK;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 924;Spansk- og latinamerikanske studier;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 912;Spansk, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 912;Spansk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 912;Spansk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIO;Hovedopptak;185 912;Spansk, årsstudium;;SPRÅK;2022;42.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 912;Spansk, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 912;Spansk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 912;Spansk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 912;Spansk, årsstudium;;SPRÅK;2022;40.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 924;Spansk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 924;Spansk, bachelor;;SPRÅK;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 924;Spansk, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIO;Hovedopptak;185 924;Spansk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 924;Spansk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 924;Spansk, bachelor;;SPRÅK;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 924;Spansk, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 924;Spansk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 913;Spansk, deltid;;SPRÅK;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 913;Spansk, deltid;;SPRÅK;2022;52.1
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 913;Spansk, deltid;;SPRÅK;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 913;Spansk, deltid;;SPRÅK;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 853;Spesialpedagogikk;;PEDFAG;2022;42.6
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 853;Spesialpedagogikk;;PEDFAG;2022;42
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 853;Spesialpedagogikk;;PEDFAG;2022;39.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 853;Spesialpedagogikk;;PEDFAG;2022;0
Ordinær kvote;INN;Hovedopptak;209 853;Spesialpedagogikk;;PEDFAG;2022;37.6
Ordinær kvote;NLA;Hovedopptak;254 853;Spesialpedagogikk;;PEDFAG;2022;0
Ordinær kvote;UIA;Hovedopptak;201 853;Spesialpedagogikk;;PEDFAG;2022;49
Ordinær kvote;UIB;Hovedopptak;184 853;Spesialpedagogikk;;PEDFAG;2022;48.5
Ordinær kvote;UIO;Hovedopptak;185 853;Spesialpedagogikk;;PEDFAG;2022;47.2
Ordinær kvote;UIT;Hovedopptak;186 853;Spesialpedagogikk;;PEDFAG;2022;35.4
Ordinær kvote;USN;Hovedopptak;222 853;Spesialpedagogikk;;PEDFAG;2022;42.3
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 853;Spesialpedagogikk;;PEDFAG;2022;42
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 853;Spesialpedagogikk;;PEDFAG;2022;42
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 853;Spesialpedagogikk;;PEDFAG;2022;39.3
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 853;Spesialpedagogikk;;PEDFAG;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 853;Spesialpedagogikk;;PEDFAG;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 853;Spesialpedagogikk;;PEDFAG;2022;37.6
Ordinær kvote;NLA;Suppleringsopptak;254 853;Spesialpedagogikk;;PEDFAG;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 853;Spesialpedagogikk;;PEDFAG;2022;48.8
Ordinær kvote;UIB;Suppleringsopptak;184 853;Spesialpedagogikk;;PEDFAG;2022;48.1
Ordinær kvote;UIO;Suppleringsopptak;185 853;Spesialpedagogikk;;PEDFAG;2022;47.2
Ordinær kvote;UIT;Suppleringsopptak;186 853;Spesialpedagogikk;;PEDFAG;2022;35.4
Ordinær kvote;USN;Suppleringsopptak;222 853;Spesialpedagogikk;;PEDFAG;2022;39.5
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 673;Spill- og opplevelsesteknologi;;MEDIEFAG;2022;0
Ordinær kvote;NORD;Hovedopptak;204 673;Spill- og opplevelsesteknologi;;MEDIEFAG;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 673;Spill- og opplevelsesteknologi;;MEDIEFAG;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 673;Spill- og opplevelsesteknologi;;MEDIEFAG;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 839;Spillteknologi og simulering;;INFOTEKN;2022;0
Ordinær kvote;INN;Hovedopptak;209 839;Spillteknologi og simulering;;INFOTEKN;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 839;Spillteknologi og simulering;;INFOTEKN;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 839;Spillteknologi og simulering;;INFOTEKN;2022;0
Førstegangsvitnemålskvote;NIH;Hovedopptak;150 486;Sport Management;;IDRETT;2022;47.9
Ordinær kvote;NIH;Hovedopptak;150 486;Sport Management;;IDRETT;2022;52.7
Førstegangsvitnemålskvote;NIH;Suppleringsopptak;150 486;Sport Management;;IDRETT;2022;46.7
Ordinær kvote;NIH;Suppleringsopptak;150 486;Sport Management;;IDRETT;2022;52
Førstegangsvitnemålskvote;INN;Hovedopptak;209 485;Sport Management;;ØKADM;2022;0
Ordinær kvote;INN;Hovedopptak;209 485;Sport Management;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 485;Sport Management;;ØKADM;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 485;Sport Management;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 488;Sport Management;;SAMFUNN;2022;0
Ordinær kvote;HIM;Hovedopptak;211 488;Sport Management;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 488;Sport Management;;SAMFUNN;2022;0
Ordinær kvote;HIM;Suppleringsopptak;211 488;Sport Management;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 901;Språk (engelsk/fransk/spansk/tysk);;SPRÅK;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 901;Språk (engelsk/fransk/spansk/tysk);;SPRÅK;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 901;Språk (engelsk/fransk/spansk/tysk);;SPRÅK;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 901;Språk (engelsk/fransk/spansk/tysk);;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 891;Språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;HVO;Hovedopptak;223 891;Språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 891;Språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;HVO;Suppleringsopptak;223 891;Språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 891;Språk og litteratur, Vestfold;;SPRÅK;2022;0
Ordinær kvote;USN;Hovedopptak;222 891;Språk og litteratur, Vestfold;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 891;Språk og litteratur, Vestfold;;SPRÅK;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 891;Språk og litteratur, Vestfold;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 893;Språkvitenskap;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 893;Språkvitenskap;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 893;Språkvitenskap;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 893;Språkvitenskap;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 914;Statistikk og data science;;REALFAG;2022;0
Ordinær kvote;UIB;Hovedopptak;184 914;Statistikk og data science;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 914;Statistikk og data science;;REALFAG;2022;-1
Ordinær kvote;UIB;Suppleringsopptak;184 914;Statistikk og data science;;REALFAG;2022;-1
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 881;Statsvitenskap;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 881;Statsvitenskap;;SAMFUNN;2022;41
Ordinær kvote;UIT;Hovedopptak;186 881;Statsvitenskap;;SAMFUNN;2022;0
Ordinær kvote;USN;Hovedopptak;222 881;Statsvitenskap;;SAMFUNN;2022;45.3
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 881;Statsvitenskap;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 881;Statsvitenskap;;SAMFUNN;2022;40.6
Ordinær kvote;UIT;Suppleringsopptak;186 881;Statsvitenskap;;SAMFUNN;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 881;Statsvitenskap;;SAMFUNN;2022;45.2
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;48
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;37.7
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;46.9
Ordinær kvote;NTNU;Hovedopptak;194 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;50.8
Ordinær kvote;UIA;Hovedopptak;201 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;42.9
Ordinær kvote;UIO;Hovedopptak;185 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;53.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;46.3
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;37.3
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;46.9
Ordinær kvote;NTNU;Suppleringsopptak;194 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;48.9
Ordinær kvote;UIA;Suppleringsopptak;201 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;42.8
Ordinær kvote;UIO;Suppleringsopptak;185 238;Statsvitenskap, årsstudium;;SAMFUNN;2022;53.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 881;Statsvitenskap, bachelor;;SAMFUNN;2022;49
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 881;Statsvitenskap, bachelor;;SAMFUNN;2022;43.1
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 881;Statsvitenskap, bachelor;;SAMFUNN;2022;51.1
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 881;Statsvitenskap, bachelor;;SAMFUNN;2022;42
Ordinær kvote;NTNU;Hovedopptak;194 881;Statsvitenskap, bachelor;;SAMFUNN;2022;50.8
Ordinær kvote;UIA;Hovedopptak;201 881;Statsvitenskap, bachelor;;SAMFUNN;2022;43.5
Ordinær kvote;UIO;Hovedopptak;185 881;Statsvitenskap, bachelor;;SAMFUNN;2022;55.1
Ordinær kvote;UIS;Hovedopptak;217 881;Statsvitenskap, bachelor;;SAMFUNN;2022;43.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 881;Statsvitenskap, bachelor;;SAMFUNN;2022;47.8
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 881;Statsvitenskap, bachelor;;SAMFUNN;2022;42.2
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 881;Statsvitenskap, bachelor;;SAMFUNN;2022;51.1
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 881;Statsvitenskap, bachelor;;SAMFUNN;2022;42
Ordinær kvote;NTNU;Suppleringsopptak;194 881;Statsvitenskap, bachelor;;SAMFUNN;2022;50
Ordinær kvote;UIA;Suppleringsopptak;201 881;Statsvitenskap, bachelor;;SAMFUNN;2022;43
Ordinær kvote;UIO;Suppleringsopptak;185 881;Statsvitenskap, bachelor;;SAMFUNN;2022;55.1
Ordinær kvote;UIS;Suppleringsopptak;217 881;Statsvitenskap, bachelor;;SAMFUNN;2022;43.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 242;Studier av kunnskap, teknologi og samfunn (STS);;SAMFUNN;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 242;Studier av kunnskap, teknologi og samfunn (STS);;SAMFUNN;2022;47.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 242;Studier av kunnskap, teknologi og samfunn (STS);;SAMFUNN;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 242;Studier av kunnskap, teknologi og samfunn (STS);;SAMFUNN;2022;46.2
Førstegangsvitnemålskvote;LDH;Hovedopptak;230 050;Sykepleie;;HELSEFAG - SYKEPL;2022;47.9
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 050;Sykepleie;;HELSEFAG - SYKEPL;2022;40
Ordinær kvote;LDH;Hovedopptak;230 050;Sykepleie;;HELSEFAG - SYKEPL;2022;52.8
Ordinær kvote;UIS;Hovedopptak;217 050;Sykepleie;;HELSEFAG - SYKEPL;2022;43.6
Førstegangsvitnemålskvote;LDH;Suppleringsopptak;230 050;Sykepleie;;HELSEFAG - SYKEPL;2022;45.5
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 050;Sykepleie;;HELSEFAG - SYKEPL;2022;40
Ordinær kvote;LDH;Suppleringsopptak;230 050;Sykepleie;;HELSEFAG - SYKEPL;2022;49.9
Ordinær kvote;UIS;Suppleringsopptak;217 050;Sykepleie;;HELSEFAG - SYKEPL;2022;43.6
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 056;Sykepleie, Ålesund;;HELSEFAG - SYKEPL;2022;37.7
Ordinær kvote;NTNU;Hovedopptak;194 056;Sykepleie, Ålesund;;HELSEFAG - SYKEPL;2022;38.4
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 056;Sykepleie, Ålesund;;HELSEFAG - SYKEPL;2022;37.7
Ordinær kvote;NTNU;Suppleringsopptak;194 056;Sykepleie, Ålesund;;HELSEFAG - SYKEPL;2022;38.4
Førstegangsvitnemålskvote;VID;Hovedopptak;251 055;Sykepleie, Bergen;;HELSEFAG - SYKEPL;2022;45.5
Ordinær kvote;VID;Hovedopptak;251 055;Sykepleie, Bergen;;HELSEFAG - SYKEPL;2022;48.8
Førstegangsvitnemålskvote;VID;Suppleringsopptak;251 055;Sykepleie, Bergen;;HELSEFAG - SYKEPL;2022;43.9
Ordinær kvote;VID;Suppleringsopptak;251 055;Sykepleie, Bergen;;HELSEFAG - SYKEPL;2022;48.2
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 050;Sykepleie, Bergen, høst;;HELSEFAG - SYKEPL;2022;49.3
Ordinær kvote;HVL;Hovedopptak;203 050;Sykepleie, Bergen, høst;;HELSEFAG - SYKEPL;2022;51.7
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 050;Sykepleie, Bergen, høst;;HELSEFAG - SYKEPL;2022;49.3
Ordinær kvote;HVL;Suppleringsopptak;203 050;Sykepleie, Bergen, høst;;HELSEFAG - SYKEPL;2022;51.7
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 050;Sykepleie, Bodø;;HELSEFAG - SYKEPL;2022;39
Ordinær kvote;NORD;Hovedopptak;204 050;Sykepleie, Bodø;;HELSEFAG - SYKEPL;2022;38.8
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 050;Sykepleie, Bodø;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 050;Sykepleie, Bodø;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 052;Sykepleie, deltid, Elverum;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;INN;Hovedopptak;209 052;Sykepleie, deltid, Elverum;;HELSEFAG - SYKEPL;2022;49.6
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 052;Sykepleie, deltid, Elverum;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 052;Sykepleie, deltid, Elverum;;HELSEFAG - SYKEPL;2022;49.6
Førstegangsvitnemålskvote;USN;Hovedopptak;222 589;Sykepleie, deltid, Hallingdal;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;USN;Hovedopptak;222 589;Sykepleie, deltid, Hallingdal;;HELSEFAG - SYKEPL;2022;44
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 589;Sykepleie, deltid, Hallingdal;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 589;Sykepleie, deltid, Hallingdal;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;VID;Hovedopptak;251 059;Sykepleie, deltid, Sandvika;;HELSEFAG - SYKEPL;2022;36.3
Ordinær kvote;VID;Hovedopptak;251 059;Sykepleie, deltid, Sandvika;;HELSEFAG - SYKEPL;2022;52.8
Førstegangsvitnemålskvote;VID;Suppleringsopptak;251 059;Sykepleie, deltid, Sandvika;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;VID;Suppleringsopptak;251 059;Sykepleie, deltid, Sandvika;;HELSEFAG - SYKEPL;2022;50.3
Førstegangsvitnemålskvote;INN;Hovedopptak;209 051;Sykepleie, deltid, Tynset;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;INN;Hovedopptak;209 051;Sykepleie, deltid, Tynset;;HELSEFAG - SYKEPL;2022;44.2
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 051;Sykepleie, deltid, Tynset;;HELSEFAG - SYKEPL;2022;35
Ordinær kvote;INN;Suppleringsopptak;209 051;Sykepleie, deltid, Tynset;;HELSEFAG - SYKEPL;2022;44.2
Førstegangsvitnemålskvote;USN;Hovedopptak;222 059;Sykepleie, deltid, Vestfold og Telemark;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;USN;Hovedopptak;222 059;Sykepleie, deltid, Vestfold og Telemark;;HELSEFAG - SYKEPL;2022;54.4
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 059;Sykepleie, deltid, Vestfold og Telemark;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 059;Sykepleie, deltid, Vestfold og Telemark;;HELSEFAG - SYKEPL;2022;51.9
Førstegangsvitnemålskvote;USN;Hovedopptak;222 051;Sykepleie, Drammen;;HELSEFAG - SYKEPL;2022;38.4
Ordinær kvote;USN;Hovedopptak;222 051;Sykepleie, Drammen;;HELSEFAG - SYKEPL;2022;46.6
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 051;Sykepleie, Drammen;;HELSEFAG - SYKEPL;2022;36
Ordinær kvote;USN;Suppleringsopptak;222 051;Sykepleie, Drammen;;HELSEFAG - SYKEPL;2022;46
Førstegangsvitnemålskvote;INN;Hovedopptak;209 050;Sykepleie, Elverum;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;INN;Hovedopptak;209 050;Sykepleie, Elverum;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 050;Sykepleie, Elverum;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 050;Sykepleie, Elverum;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 054;Sykepleie, Førde, høst;;HELSEFAG - SYKEPL;2022;38
Ordinær kvote;HVL;Hovedopptak;203 054;Sykepleie, Førde, høst;;HELSEFAG - SYKEPL;2022;36.8
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 054;Sykepleie, Førde, høst;;HELSEFAG - SYKEPL;2022;38
Ordinær kvote;HVL;Suppleringsopptak;203 054;Sykepleie, Førde, høst;;HELSEFAG - SYKEPL;2022;36.8
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 052;Sykepleie, Førde, vår;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;HVL;Hovedopptak;203 052;Sykepleie, Førde, vår;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 052;Sykepleie, Førde, vår;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 052;Sykepleie, Førde, vår;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 050;Sykepleie, Fredrikstad;;HELSEFAG - SYKEPL;2022;36.7
Ordinær kvote;HIØ;Hovedopptak;224 050;Sykepleie, Fredrikstad;;HELSEFAG - SYKEPL;2022;43.3
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 050;Sykepleie, Fredrikstad;;HELSEFAG - SYKEPL;2022;36.7
Ordinær kvote;HIØ;Suppleringsopptak;224 050;Sykepleie, Fredrikstad;;HELSEFAG - SYKEPL;2022;43.3
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 050;Sykepleie, Gjøvik;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 050;Sykepleie, Gjøvik;;HELSEFAG - SYKEPL;2022;41
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 050;Sykepleie, Gjøvik;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 050;Sykepleie, Gjøvik;;HELSEFAG - SYKEPL;2022;41
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 052;Sykepleie, Grimstad;;HELSEFAG - SYKEPL;2022;42
Ordinær kvote;UIA;Hovedopptak;201 052;Sykepleie, Grimstad;;HELSEFAG - SYKEPL;2022;46.8
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 052;Sykepleie, Grimstad;;HELSEFAG - SYKEPL;2022;42
Ordinær kvote;UIA;Suppleringsopptak;201 052;Sykepleie, Grimstad;;HELSEFAG - SYKEPL;2022;46.8
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 051;Sykepleie, Hammerfest;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;UIT;Hovedopptak;186 051;Sykepleie, Hammerfest;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 051;Sykepleie, Hammerfest;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 051;Sykepleie, Hammerfest;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 055;Sykepleie, Harstad;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;UIT;Hovedopptak;186 055;Sykepleie, Harstad;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 055;Sykepleie, Harstad;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 055;Sykepleie, Harstad;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 056;Sykepleie, Haugesund, høst;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;HVL;Hovedopptak;203 056;Sykepleie, Haugesund, høst;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 056;Sykepleie, Haugesund, høst;;HELSEFAG - SYKEPL;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 056;Sykepleie, Haugesund, høst;;HELSEFAG - SYKEPL;2022;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 054;Sykepleie, Kjeller;;HELSEFAG - SYKEPL;2022;39.4
Ordinær kvote;OSLOMET;Hovedopptak;215 054;Sykepleie, Kjeller;;HELSEFAG - SYKEPL;2022;44.6
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 054;Sykepleie, Kjeller;;HELSEFAG - SYKEPL;2022;39.1
